stabf,new_stabf
1,3.424606e-10
0,4.53588e-06
0,4.245164e-10
0,2.3540878e-08
0,2.1102063e-12
1,7.0974604e-09
1,0.010419603
0,7.7006007e-07
0,1.0520202e-08
1,1.02552214e-07
0,1.851908e-08
1,7.3431927e-09
1,5.5637996e-09
0,2.4868616e-06
1,0.00036355198
1,1.0305306e-05
1,9.0317426e-10
0,5.937226e-12
0,3.1716464e-08
0,5.2618493e-11
0,2.6687835e-07
0,2.1601116e-09
1,1.06319e-11
0,6.9522993e-10
1,2.135335e-06
0,1.0999823e-09
1,1.0098835e-05
0,1.9628404e-08
0,2.7021952e-11
0,2.1306063e-08
1,2.8932297e-09
1,0.0027000115
1,2.928261e-09
0,1.468031e-06
0,2.4663685e-10
0,3.363368e-10
1,4.289804e-05
0,2.4878313e-11
1,7.412978e-09
1,4.5324735e-09
0,1.1902865e-08
1,0.031214567
0,1.0021445e-11
0,2.3264887e-08
0,1.8160437e-08
0,2.661272e-10
0,8.3963797e-10
0,3.1009286e-09
0,1.0736363e-10
0,4.0865434e-08
0,6.622454e-13
0,2.9756869e-08
0,1.2822282e-09
0,1.370262e-06
0,9.913855e-09
0,2.2125537e-08
1,1.1266804e-06
0,1.2804543e-12
0,2.405242e-09
0,6.163015e-10
0,5.4998544e-11
1,1.7058314e-10
0,3.7475277e-07
0,8.551036e-09
1,4.939288e-07
1,2.742173e-08
1,1.5839068e-07
0,5.5603326e-08
0,1.2315555e-09
1,8.6859376e-07
0,1.3743298e-08
0,3.4902725e-10
0,1.5566477e-06
1,1.8351936e-06
0,8.586256e-13
0,5.8249867e-09
0,2.1213962e-09
0,1.6389238e-07
0,2.1886859e-07
0,9.230884e-08
0,2.0028867e-08
0,4.535245e-11
1,1.6169242e-08
1,1.3015404e-10
1,9.283483e-08
0,2.4693694e-08
1,3.417952e-05
0,5.074361e-07
0,5.9224523e-09
0,3.068636e-11
0,1.9475974e-13
0,3.86602e-09
1,0.00029215863
0,6.5680944e-10
0,4.157066e-13
0,4.860873e-09
0,4.905199e-07
0,8.304239e-11
0,2.4161551e-11
1,8.8546415e-09
0,8.4788235e-07
1,8.157402e-09
0,6.759046e-10
1,7.471368e-11
0,1.6153521e-08
0,9.105848e-09
0,5.544921e-09
1,1.9394237e-09
1,3.45648e-06
0,7.7313656e-05
0,8.538317e-11
1,3.6527158e-08
0,1.6257486e-10
0,4.8990134e-10
0,6.669752e-08
1,9.990773e-08
0,3.0428222e-11
0,5.061574e-11
0,1.823228e-08
0,7.4076776e-09
0,3.3249094e-08
0,5.0405315e-06
0,7.134748e-08
0,8.6204666e-10
0,3.1040885e-09
0,1.1582027e-12
0,2.2775672e-13
0,4.4818567e-09
1,3.4365097e-05
0,9.221663e-12
0,1.552217e-07
0,1.6675367e-10
1,2.407919e-08
0,1.3037641e-06
0,4.819493e-10
0,3.53845e-08
0,1.0821717e-08
1,3.724941e-06
0,2.5348052e-11
0,2.1178157e-07
0,1.0268522e-09
0,2.6857656e-09
0,3.1192425e-08
0,8.446354e-09
0,2.2535245e-09
1,0.0006859128
1,1.2697383e-09
0,1.6514645e-07
0,5.02953e-10
0,5.904904e-07
0,3.7084902e-08
0,5.985262e-09
0,9.952353e-09
1,7.226145e-10
1,3.613034e-06
0,8.366246e-10
1,4.577621e-11
0,5.157516e-07
1,1.1255938e-08
0,1.4923703e-08
1,2.1023e-06
1,2.8735395e-10
0,1.7437135e-11
0,4.139582e-12
0,9.349709e-09
0,5.6386194e-11
0,1.5687998e-09
0,1.4442928e-09
1,1.5737432e-06
0,1.7613546e-09
0,5.7447528e-12
1,1.5382511e-09
0,1.7123904e-10
0,4.6473274e-09
0,6.711907e-11
0,4.4680956e-10
1,2.6125193e-09
0,5.763694e-09
1,8.6383665e-08
1,0.00014031117
0,3.757818e-09
1,2.150184e-07
0,5.341392e-10
1,9.5597974e-11
0,7.2062005e-07
0,2.842455e-06
0,2.8471982e-11
1,1.5526542e-12
1,1.6332869e-12
0,1.1230799e-09
0,1.3190778e-07
1,2.54592e-07
0,1.100305e-06
1,1.1589143e-08
1,0.0004569244
1,1.48089075e-05
1,7.838656e-10
0,7.867697e-07
0,1.3370065e-09
0,2.054723e-10
0,2.3172317e-09
0,3.0930417e-10
1,3.7356713e-05
0,3.1294717e-10
0,1.2036329e-08
0,1.4583801e-09
1,2.8469208e-07
0,4.3910163e-08
1,1.048139e-07
1,0.005965668
0,1.9620867e-09
0,9.73283e-08
0,3.050739e-10
0,1.1709715e-10
0,1.8740205e-07
0,1.4435539e-10
0,1.6482389e-09
0,1.5273398e-10
1,3.0065505e-12
0,1.1176466e-07
1,1.3313539e-10
0,2.0218607e-10
1,1.905497e-08
1,1.4187544e-11
0,1.0375451e-08
0,2.767887e-10
0,1.830041e-10
0,2.3198464e-12
0,1.3187319e-11
0,1.649998e-08
0,2.7198059e-08
0,3.638008e-13
0,3.0041936e-09
0,1.04121e-09
0,1.0220595e-06
1,1.8290225e-06
1,3.0537763e-11
0,1.9594726e-09
0,2.7965243e-08
1,1.8529593e-06
0,6.9584045e-09
0,3.218538e-07
1,8.159025e-08
1,6.8764336e-07
1,5.027305e-06
1,1.2681146e-06
1,1.5935776e-06
1,5.4547405e-07
0,1.1789947e-10
0,8.052872e-08
0,3.0422346e-12
1,1.7221008e-11
0,3.691046e-08
1,1.1369087e-08
1,1.2555491e-06
1,5.6956893e-08
1,2.5243327e-07
1,3.2307325e-05
0,1.3228604e-08
1,1.570653e-09
0,2.3474974e-11
1,1.06793e-10
0,2.4735263e-09
0,3.602989e-10
0,1.00615925e-10
0,5.534412e-11
1,2.6699231e-08
0,2.951802e-09
0,1.0087536e-05
1,0.00032077808
0,2.1215834e-08
0,1.9852489e-07
0,7.7457435e-07
0,8.457913e-09
0,3.0273903e-05
0,4.0572898e-10
1,0.0025407972
1,5.2932333e-12
0,1.0705731e-10
0,5.086345e-09
0,2.3765078e-07
0,1.31052e-07
0,2.4124104e-08
0,6.7964797e-15
0,3.7711206e-10
1,1.0836566e-06
1,2.584298e-10
1,4.031621e-12
0,2.747704e-10
1,5.8934813e-09
0,1.6010374e-11
0,3.981231e-09
0,5.197813e-07
1,1.9757338e-09
0,1.9384802e-06
0,1.0228907e-07
1,4.4602084e-06
1,4.190751e-12
1,1.3537435e-07
1,7.505507e-05
1,0.00011895744
1,3.3747907e-05
0,1.7238666e-10
0,5.611674e-09
0,2.7718374e-11
0,5.52575e-08
0,5.3450605e-10
1,0.00040899627
0,1.0145653e-10
0,1.076586e-12
0,1.8677002e-12
1,3.7126763e-10
0,1.2086508e-11
1,5.2718146e-11
1,2.404672e-10
0,1.1754038e-07
0,4.876104e-06
0,2.0375202e-10
0,4.4510178e-09
0,4.219956e-12
1,4.74504e-05
1,1.4821043e-08
0,3.655717e-07
0,6.6017606e-08
1,0.1570201
1,4.5030793e-10
0,4.630657e-09
0,1.0780769e-10
0,1.5491332e-05
1,1.7274524e-12
1,0.00010917327
0,1.6860403e-06
0,2.1326314e-07
1,1.0633795e-09
0,3.6082053e-08
1,4.3223762e-09
0,1.8027345e-10
0,3.7533767e-09
1,1.378585e-09
1,3.0345502e-06
0,4.335265e-09
1,1.74452e-06
0,3.1719793e-08
0,3.705096e-12
0,5.675205e-08
1,1.5237463e-10
0,2.8829032e-07
1,0.0015892559
0,7.7981066e-11
0,3.4459347e-06
1,3.5278954e-05
0,1.30552475e-08
1,0.0006802584
0,9.10406e-09
0,2.4388545e-09
0,7.0145646e-11
0,8.209143e-13
0,1.5656546e-10
0,9.466702e-10
0,7.292793e-08
0,3.0097866e-12
0,6.172718e-06
0,1.5769147e-09
1,1.8154467e-06
0,9.298263e-12
0,2.3317759e-07
0,1.1875426e-06
0,2.274945e-09
0,8.527836e-11
0,7.5149476e-10
1,3.1812405e-10
0,4.4492722e-08
0,1.7516964e-08
1,2.645994e-05
0,8.498741e-14
0,3.8771226e-11
1,4.486547e-06
0,2.286138e-12
1,3.1955924e-10
0,4.1990847e-10
0,1.951259e-10
1,9.579615e-08
1,6.45891e-09
1,9.2709904e-08
0,3.268464e-08
0,7.287374e-11
0,1.10466676e-13
0,1.05839316e-10
0,1.6644837e-07
0,9.315037e-08
0,1.8603808e-11
0,1.8015117e-09
0,2.3465598e-09
0,1.7389592e-09
1,1.6096416e-07
0,1.1679698e-09
1,1.5893856e-06
1,1.239692e-07
0,8.411877e-11
1,1.2945827e-11
1,1.8198015e-09
0,5.4768448e-06
1,0.00079127814
0,4.8759506e-07
0,7.8932216e-10
0,3.4903802e-13
0,5.5328773e-09
1,1.0598911e-06
1,2.231465e-11
0,4.4936804e-08
0,2.814637e-09
1,2.704876e-06
0,1.0596112e-10
0,3.7265195e-09
0,5.3077382e-09
0,1.932338e-09
0,1.871991e-08
1,7.610253e-09
1,3.10328e-05
0,3.332656e-07
0,2.974232e-07
1,1.4585899e-07
1,6.531422e-08
0,1.1208751e-10
0,6.1643104e-09
0,2.0336368e-11
0,2.3289028e-09
0,4.7753e-09
0,7.904736e-09
0,1.4981384e-10
0,7.689865e-12
1,2.3681233e-07
0,2.4047604e-09
0,2.3105322e-09
1,4.7373316e-10
0,6.7982654e-07
1,5.7880934e-06
0,1.8961105e-08
1,9.25145e-09
0,2.1679595e-08
0,1.08967245e-10
0,1.1560531e-08
1,9.373412e-07
1,5.1329887e-09
0,1.2098567e-08
1,1.9173876e-06
0,7.2698336e-09
0,1.3881817e-06
1,0.0005424545
1,0.0036072123
0,1.1912989e-07
1,2.192384e-09
0,1.8312373e-06
0,3.2573597e-09
0,1.7521744e-08
1,4.6183593e-10
0,6.020438e-07
1,1.0105534e-07
0,3.6500248e-06
0,7.4312995e-12
1,6.282824e-05
0,8.330216e-13
0,1.3510423e-08
1,3.661133e-09
1,2.0791916e-08
0,1.5365949e-12
0,6.657573e-09
0,4.9980554e-11
1,1.06479305e-07
0,2.8305791e-08
1,1.14458366e-10
1,1.582354e-08
1,2.3522666e-06
0,5.184876e-08
0,2.0968821e-08
0,2.2524484e-06
1,7.530752e-07
1,1.3019421e-11
0,4.4333266e-09
0,5.0197407e-12
0,6.9179987e-07
1,1.0757573e-07
1,1.6399039e-09
1,2.660013e-05
0,1.5355381e-07
0,3.4447403e-08
0,2.3506598e-12
0,4.617692e-09
0,8.2067825e-12
0,2.3792965e-10
1,4.0581924e-08
0,3.142799e-10
1,5.4723205e-07
0,4.706418e-08
1,1.7838956e-09
0,2.0662264e-06
0,9.252371e-08
0,1.3742061e-09
1,0.00017521316
1,0.44261017
0,3.812806e-08
1,2.1719509e-06
0,1.0354879e-10
1,0.041746117
1,2.4093654e-09
0,1.1490885e-06
0,4.403172e-14
1,2.3684388e-10
0,3.9676866e-07
0,8.2416307e-10
0,2.2977146e-07
1,5.4115895e-07
1,5.1928436e-07
1,2.1843924e-07
0,1.1795981e-09
0,2.5681826e-09
0,9.5059185e-08
0,5.201454e-13
0,9.6296e-10
0,5.0523895e-12
1,1.5940437e-08
1,4.8674556e-05
0,4.443083e-11
0,1.911638e-08
1,1.154931e-06
1,1.6409074e-10
0,4.017407e-11
0,5.2085458e-08
0,4.047221e-09
0,4.879132e-10
0,5.341224e-07
0,1.4818802e-07
0,2.4190108e-10
0,2.760535e-08
0,1.577075e-08
0,7.281594e-11
1,0.03044799
1,7.6892276e-10
0,5.9915557e-09
0,1.0823613e-06
0,2.6523367e-06
1,1.0112332e-09
0,1.19089e-07
0,7.875586e-09
0,6.2537126e-08
0,9.497894e-11
0,2.0391088e-08
1,1.9005982e-10
0,1.4721918e-09
0,2.293879e-11
1,1.0343991e-06
1,0.0008542747
1,1.335875e-06
0,4.542225e-10
0,3.726562e-09
0,5.0479846e-13
0,1.1696718e-07
0,2.6785354e-10
0,1.277181e-08
1,4.868734e-08
0,1.1036854e-09
0,1.8005677e-12
0,1.66934e-11
0,3.892937e-10
1,0.00013344061
0,9.634787e-09
1,2.0385621e-06
0,6.2954895e-09
1,2.453305e-07
0,1.5833759e-10
0,2.4529067e-08
0,5.2319917e-09
1,1.533833e-05
1,1.1941933e-08
1,1.5836976e-08
1,8.322105e-08
0,2.8334887e-07
0,7.8123413e-10
0,9.2072255e-10
0,4.9438853e-09
0,2.3923725e-08
0,2.924962e-09
0,1.3702493e-12
0,4.1129187e-08
0,1.7810846e-08
0,6.6411204e-10
0,1.8768236e-09
0,3.6364284e-08
0,1.7407306e-10
0,5.2245737e-06
0,8.021109e-12
1,2.1834743e-09
0,6.0714624e-09
0,7.839941e-06
0,8.0805274e-10
0,1.8570111e-09
1,1.683693e-07
1,9.940755e-10
0,9.839932e-09
0,1.090938e-08
1,3.203139e-11
0,3.622626e-11
0,2.4180704e-07
0,5.7725065e-09
0,6.2561676e-09
0,1.3317316e-07
0,6.6478684e-08
1,7.249351e-10
1,3.840896e-10
1,7.603133e-08
1,3.9295482e-08
0,4.137922e-13
0,1.203885e-09
0,9.030425e-08
1,2.5914481e-08
0,3.8409387e-11
1,3.3667277e-08
0,1.918954e-09
1,0.010026589
1,2.2726829e-07
0,3.3521314e-08
1,0.12895362
1,4.4886864e-08
1,6.119131e-08
0,1.0138771e-09
0,1.1045854e-08
1,8.835421e-14
0,3.9910145e-07
0,6.2458644e-10
1,3.0158452e-11
0,1.3494424e-09
1,1.983913e-09
1,1.2283355e-07
0,1.0196048e-11
1,0.00033615454
0,3.8889167e-09
0,2.8860661e-08
1,4.9410264e-06
1,2.146281e-08
0,1.8225712e-06
1,1.6067705e-07
0,3.9265916e-10
0,2.402271e-09
0,9.616954e-10
0,2.182847e-08
0,2.5903312e-12
0,2.0895498e-10
0,2.516848e-09
0,3.866106e-10
0,1.5434319e-10
1,3.2734707e-10
0,2.9454974e-09
1,6.194188e-09
0,3.05501e-08
0,5.960592e-11
1,0.647762
1,1.5470458e-09
0,8.277108e-10
0,1.3075638e-07
0,2.0503149e-10
0,2.2469664e-09
0,4.282574e-10
0,4.0997462e-11
0,4.0320516e-12
0,3.8724615e-06
0,5.4706645e-11
0,5.052536e-11
0,2.0920508e-07
1,8.1329645e-09
0,3.0134895e-10
0,1.6145443e-09
0,1.4359834e-07
0,5.3442506e-08
0,3.5728593e-09
0,1.0497736e-07
0,2.6904992e-08
1,1.5485391e-10
1,1.0151543e-09
0,1.7739074e-08
0,7.42825e-09
0,4.2864494e-09
0,2.8107563e-10
0,3.863482e-10
1,2.5716074e-10
0,9.556219e-08
0,8.112185e-10
0,2.7132452e-09
0,3.981484e-08
0,1.6426721e-08
0,2.544548e-10
1,2.6401668e-08
0,1.0678001e-09
1,7.1416353e-06
0,4.1056148e-11
0,4.104366e-09
1,0.08405525
0,9.0738475e-08
1,0.0087795565
0,2.0536675e-08
0,1.99624e-11
1,3.7079155e-09
0,5.8665757e-09
0,1.4657581e-10
0,7.7614576e-10
1,1.4687646e-09
0,1.5561668e-09
0,7.850196e-09
0,0.00058596674
1,9.384823e-05
1,4.7207985e-07
0,1.9854425e-09
1,2.5642469e-06
0,2.5475076e-08
0,2.0560822e-07
0,4.5012523e-09
0,1.3422303e-11
1,2.712414e-07
0,9.533868e-11
0,1.7378385e-09
0,3.6003144e-06
1,4.7366386e-09
0,2.6525237e-07
0,8.750773e-11
1,7.3465754e-11
1,5.808852e-10
0,1.0066596e-08
0,2.1941718e-08
0,2.762858e-08
0,7.7663485e-09
1,2.0273259e-09
0,1.3946412e-06
0,2.2859516e-11
0,7.7436985e-10
0,9.896756e-09
1,1.1136504e-07
0,1.1777523e-09
1,8.8138516e-12
1,8.027875e-08
0,5.689164e-08
1,2.1754113e-08
0,6.2276836e-11
0,3.6870914e-12
0,5.954799e-06
0,9.477547e-09
0,7.927389e-08
1,1.4714171e-09
0,1.7051564e-08
0,1.4321242e-09
0,1.0653001e-05
1,7.4099626e-07
0,6.824155e-09
1,1.5274379e-06
1,4.8109856e-11
0,4.8277892e-11
1,1.9110583e-08
0,2.2883287e-07
0,7.567484e-08
0,5.285205e-11
0,8.3033563e-10
0,1.9628855e-07
1,2.0955407e-10
0,2.8055467e-09
0,4.1644865e-09
0,1.8610037e-09
0,3.3575255e-08
1,7.549184e-06
0,4.957518e-10
0,1.3133758e-10
1,1.2175456e-05
0,2.3725147e-12
0,7.423855e-10
0,2.822344e-10
0,3.7551347e-11
1,1.4962713e-09
0,2.0565563e-08
0,1.7382429e-09
0,5.4932076e-11
0,2.9033168e-10
0,2.1722121e-10
1,4.512451e-07
0,1.25885355e-08
0,6.1043237e-09
1,2.2111422e-10
0,2.5378478e-07
1,6.7634544e-05
0,1.06988515e-10
0,8.60644e-09
0,1.02558725e-10
0,1.3596026e-10
1,3.6419658e-09
0,6.7671784e-12
0,1.159967e-08
1,2.7597827e-07
1,2.3391169e-07
0,2.0053026e-08
0,8.93984e-11
0,7.697039e-09
1,1.6574743e-11
0,1.9297195e-09
0,5.6290186e-09
0,3.4399582e-07
0,8.107804e-11
0,5.732768e-08
1,0.0123319635
1,6.3872935e-12
1,0.086749904
1,1.0801542e-09
1,1.3661276e-05
1,2.5659206e-09
1,5.4915903e-09
0,5.483563e-07
1,2.87741e-07
0,4.4700987e-10
1,1.1774733e-10
0,1.1973357e-09
0,1.0095666e-12
1,0.22205605
1,1.4168775e-07
0,3.122766e-12
0,1.7489848e-09
0,1.2443603e-09
1,1.320723e-07
0,3.4160365e-08
0,1.043495e-08
0,5.274636e-09
0,1.0809497e-09
0,1.2415076e-10
0,4.359835e-09
0,2.6975857e-07
0,1.7375898e-13
0,6.5081154e-09
0,1.2877076e-10
0,4.994328e-12
1,3.0970412e-08
0,1.554333e-10
0,3.7081116e-10
1,8.1135465e-10
0,3.003161e-10
0,1.4346236e-12
0,5.097981e-09
1,2.4297464e-07
0,1.8619019e-09
0,5.0142906e-10
0,1.3427814e-10
1,4.9918467e-06
0,1.1856161e-07
1,4.534e-11
1,7.918168e-07
1,4.9530236e-08
1,3.0993405e-07
0,2.1070377e-07
0,7.999101e-10
0,2.0528608e-08
0,5.7786445e-07
0,2.6566468e-10
0,4.942284e-08
1,0.00017397756
1,0.07804444
1,3.6867897e-07
1,8.7522825e-09
0,9.563067e-10
1,2.2153154e-08
0,2.2044309e-09
0,1.8660134e-11
0,2.809963e-10
0,2.6783837e-09
1,1.2200757e-09
1,1.4317202e-06
0,8.3687894e-07
0,2.195993e-08
0,7.976439e-08
0,9.339598e-10
0,3.4075612e-10
0,3.149679e-08
1,0.00019365175
1,1.1546906e-09
1,1.7481785e-08
0,8.085739e-10
0,6.533316e-12
1,8.090358e-12
1,8.125082e-06
1,2.4518438e-06
0,4.1672994e-09
1,0.16305384
0,1.6335837e-11
1,2.7827115e-08
1,1.5121572e-07
1,2.6728978e-05
0,6.2960204e-08
0,2.494079e-11
1,1.0869366e-10
1,0.00090666895
1,1.4016205e-08
0,1.2138995e-12
0,1.5849332e-12
0,4.6706363e-09
0,6.831167e-11
0,2.998063e-09
0,1.1124612e-08
0,1.2583602e-10
0,4.483763e-09
0,6.07836e-08
0,1.29742235e-08
1,1.0247337e-06
0,8.223107e-09
1,3.6055603e-10
1,1.1065695e-06
0,3.671442e-08
0,4.55613e-08
1,4.9016916e-07
0,5.7181367e-11
1,0.00020016209
1,1.2545156e-07
1,5.6839795e-05
1,1.6300918e-07
0,1.981891e-08
1,0.007325909
0,1.1017052e-07
0,4.0982948e-07
1,0.24202105
0,3.4816634e-09
0,2.2450075e-10
0,1.4196797e-08
1,5.575194e-07
0,5.9091945e-09
1,2.8552826e-05
0,6.512594e-14
1,5.2349765e-09
0,8.3322585e-11
0,5.8159863e-08
0,2.748166e-07
1,4.7729026e-10
1,1.3242854e-10
0,1.5495628e-08
1,1.8847619e-07
0,6.112168e-07
1,1.3203653e-07
0,1.7218759e-09
0,3.2084432e-13
1,7.5670204e-07
0,1.9691248e-05
1,6.562181e-11
1,3.843153e-10
1,1.0136996e-06
0,9.2223934e-10
0,3.0507645e-06
1,0.02318536
0,8.316899e-12
1,3.1803887e-07
0,8.643096e-12
0,4.0851416e-11
1,4.3887657e-11
1,2.3938733e-09
0,5.620097e-06
1,3.5168667e-11
1,1.9281315e-07
0,1.821378e-09
0,9.963544e-12
1,2.2528626e-09
0,5.865549e-07
0,3.0263123e-09
0,1.4747824e-10
1,1.0468081e-08
0,2.8640095e-09
0,4.1926984e-10
0,2.6607376e-07
0,2.329337e-10
1,6.496355e-10
0,1.9454914e-10
1,7.867003e-08
1,1.4873455e-06
1,2.2128502e-06
1,1.5855095e-10
0,1.332701e-07
0,1.3415034e-07
0,1.12585184e-07
0,3.774003e-08
0,1.3301558e-10
1,5.5388816e-10
0,9.145368e-11
0,8.814873e-09
1,4.5256562e-07
1,8.999969e-06
1,1.5526513e-08
0,4.1409067e-09
0,9.161949e-08
1,3.9753936e-10
0,8.338597e-12
1,7.521378e-07
0,5.6696843e-09
0,2.2597171e-10
0,1.1512917e-11
0,2.5962261e-09
1,0.032143254
1,1.2476023e-08
1,0.0072656833
0,1.2623428e-11
0,1.08485344e-13
0,3.9317914e-11
0,1.8902255e-11
0,6.367291e-10
0,1.654989e-10
0,5.20084e-09
1,1.0999472e-12
0,3.7260808e-08
0,5.129078e-11
0,3.821681e-08
0,5.723535e-07
0,3.2342754e-08
1,1.2320199e-06
1,2.5247845e-10
0,1.0212043e-08
0,4.023346e-05
0,9.7937096e-11
0,1.5944715e-06
0,2.3928461e-09
1,1.7789356e-08
0,8.228979e-08
0,9.889926e-09
1,2.3138487e-09
0,1.8408464e-08
1,6.558061e-08
0,5.1889004e-09
0,1.7960137e-11
0,6.1382505e-10
1,2.0526946e-05
0,1.5958849e-11
1,7.1504264e-06
1,0.001227246
0,1.475965e-09
1,4.4484166e-11
0,4.2523322e-07
1,2.891455e-06
0,8.382606e-09
0,1.7760707e-12
0,6.753624e-13
0,1.66436e-07
1,8.205536e-06
1,0.011484616
0,1.5789269e-07
0,2.0647489e-10
1,5.916801e-11
0,1.4471598e-10
0,6.2080736e-09
1,5.127609e-08
0,2.6125988e-09
0,5.631474e-10
1,3.84359e-07
1,0.00013368258
0,5.3377615e-12
1,1.0037288e-10
1,8.1976293e-07
0,6.4729294e-10
0,1.3362542e-07
1,0.00036864675
0,1.4267946e-08
0,3.1853692e-10
0,9.936401e-09
0,3.1991203e-08
0,1.0858874e-07
1,2.3138632e-08
0,9.680773e-11
1,5.294715e-09
0,1.9978977e-06
1,0.4919931
0,1.2291994e-09
1,4.6847617e-12
0,9.5123205e-08
0,1.9640739e-10
0,2.4878675e-09
0,9.346676e-13
0,7.980851e-12
1,0.0473065
1,1.1252019e-05
1,4.0191912e-07
0,2.5948285e-10
1,4.996079e-09
1,3.3326746e-08
0,6.4927065e-08
1,1.173196e-10
0,9.593449e-10
1,1.3665365e-10
0,7.4296382e-09
0,2.4272074e-08
0,2.4450026e-09
1,4.495987e-06
0,8.973588e-09
0,9.665846e-11
0,0.00016011731
1,4.6886244e-06
0,1.4413896e-06
1,9.655935e-07
1,1.8020653e-05
1,0.0008196204
0,2.1704338e-08
1,1.7361798e-06
1,9.454114e-08
0,1.2535254e-11
1,0.1014598
0,9.028767e-09
1,4.2486352e-08
0,2.3406503e-09
1,7.2230033e-10
0,7.5173556e-10
0,2.7638945e-13
0,4.8567097e-07
0,4.998424e-09
0,4.222895e-08
0,3.0204983e-10
1,3.0183127e-08
1,3.4375708e-07
0,9.1176444e-10
1,0.06204758
0,8.740268e-10
1,1.118066e-06
0,1.0595921e-08
1,3.0190495e-08
0,7.050244e-11
1,5.3236566e-09
0,2.2416016e-10
1,7.32169e-11
0,2.3284426e-07
0,9.5749915e-09
1,2.9333054e-07
1,2.3529508e-06
0,1.4501143e-09
1,1.7512341e-06
1,4.1301518e-11
1,4.0757206e-09
0,6.007731e-11
0,1.9136522e-07
0,5.444284e-07
0,5.6078672e-08
1,1.3208678e-07
0,1.4832248e-07
0,1.1576897e-09
0,1.880523e-07
0,1.14024e-08
0,1.1062447e-08
0,1.4421469e-11
1,1.3476456e-11
0,4.333039e-14
1,2.1063366e-07
0,2.7353247e-08
0,9.964699e-09
0,5.361538e-11
0,3.0719534e-09
1,2.2112593e-11
1,9.690545e-11
0,9.499463e-09
0,1.3486157e-10
0,2.4595874e-08
0,1.2494132e-10
0,1.6059423e-12
0,2.4878448e-12
0,5.6253315e-11
0,2.9312028e-07
0,3.3178363e-10
1,1.5044392e-05
1,2.315116e-06
0,1.8386208e-09
1,1.9511909e-07
1,1.4073805e-07
0,1.1912314e-08
0,2.6329577e-10
0,6.155654e-08
0,1.9785282e-09
0,1.5770238e-08
1,6.063608e-07
0,3.777094e-11
1,6.153224e-08
0,3.7353033e-07
1,1.0536453e-11
1,1.6735621e-05
0,3.6314535e-11
0,2.1432482e-09
1,1.1073153e-07
0,1.3085731e-09
0,1.1713111e-10
1,1.5582692e-10
0,1.2027408e-07
0,3.367723e-12
1,3.6010147e-07
0,2.8397993e-08
0,1.8557728e-08
0,2.0837502e-11
1,7.065166e-13
0,1.6171587e-08
0,1.42121035e-08
0,3.0467802e-09
1,3.992925e-10
0,1.2761627e-09
1,9.837716e-05
1,1.1976285e-08
1,0.00019864808
1,1.2106852e-06
1,1.9637367e-10
0,2.3851555e-08
0,1.0708359e-07
0,3.7742387e-09
1,1.5897609e-05
0,1.1107718e-11
0,1.1726484e-09
1,2.3653815e-06
1,7.9985185e-11
0,5.814993e-10
0,1.7515137e-07
1,1.0227508e-06
0,6.113028e-13
0,3.5953004e-10
0,3.9795434e-10
0,8.147452e-07
0,5.4864286e-09
0,2.9138393e-11
0,2.865997e-10
0,2.8158099e-11
0,2.4694904e-07
1,7.389223e-08
0,2.1092035e-09
1,3.2246973e-08
1,1.3023903e-07
0,2.1980657e-09
0,2.4781872e-09
1,4.588721e-07
1,8.994219e-09
0,7.613164e-11
0,9.650789e-09
1,5.4788806e-08
0,6.7110456e-08
0,3.6490716e-13
1,0.56816196
1,0.0001576965
0,1.4600987e-11
0,5.7868893e-10
0,6.4593773e-13
1,1.6239952e-05
1,4.6001045e-08
0,2.5616256e-10
1,3.8982666e-09
0,4.2993565e-07
0,1.784035e-09
0,3.7796795e-08
0,5.0823054e-11
0,9.9033294e-08
1,2.305051e-10
1,3.4546115e-06
0,2.2493371e-07
0,2.9445817e-09
0,2.1115955e-08
0,9.327368e-10
1,1.366992e-11
1,1.3781197e-09
0,1.6153651e-11
0,4.35764e-09
0,1.4587313e-08
0,2.6129827e-09
1,0.0005664436
0,2.0383657e-06
1,2.0864864e-11
0,4.1519317e-09
0,7.7651476e-13
0,5.512817e-10
1,1.2299702e-10
0,1.6672433e-07
0,5.222149e-10
1,1.7018428e-11
0,2.901289e-07
0,8.791885e-09
1,8.1090485e-09
0,4.0872244e-10
0,9.874509e-08
0,1.2676413e-11
0,5.9111926e-08
0,1.8158116e-12
1,0.087645195
0,3.9430322e-08
1,3.583816e-07
1,3.3664038e-10
0,3.334318e-10
0,4.1059417e-12
1,5.843178e-06
1,1.76803e-08
0,2.7802054e-07
1,1.9953445e-08
0,1.4892387e-09
0,1.3541387e-11
1,5.397499e-08
0,3.2399543e-09
0,3.2173002e-08
1,0.00027619844
0,1.744939e-10
0,1.3156907e-09
0,1.5638131e-10
0,2.657294e-06
0,1.6776792e-09
0,8.075446e-13
0,8.7920665e-10
1,0.0023209685
0,2.2226646e-10
1,0.005505458
1,1.13653506e-07
0,3.7290746e-07
0,7.5016956e-06
0,6.7651815e-11
1,1.1026349e-06
0,3.9232496e-08
1,3.0001096e-10
0,5.2102944e-08
0,6.422902e-09
1,2.2917833e-08
1,2.1993816e-10
0,4.6659345e-13
1,4.0047837e-11
0,1.16283226e-10
0,1.0662011e-08
0,4.1027292e-07
0,1.2100032e-10
0,9.826944e-07
1,3.8024817e-10
0,2.7133884e-10
0,2.4900956e-07
0,2.9632305e-09
0,2.4419982e-11
